group,denominator,person_years_alive,infections,cases,hospitalizations,deaths,infections_per1000_py_alive,cases_per1000_py_alive,hospitalizations_per1000_py_alive,deaths_per1000_py_alive,scenario,boost_scenario,boost_recovery_curve,k_years,dose2_interval_years,is_no_revaccination,contact_scales_mode,elapsed_s,outcome_state_cache_used,outcome_state_cache_loaded,outcome_state_cache_elapsed_s,draw_row,posterior_draw_id,pre_posterior_draw_id,posterior_source_row,posterior_source_wave,posterior_source_task_id,posterior_source_sample_in_task
vaccine_eligible,2423558.5075287586,2423558.5075287586,454451.32593817683,148098.3375078661,3955.692481599591,205.32936069383658,187.51407260292197,61.10780368940968,1.6321836131916247,0.08472226276196061,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.95417809300125,True,False,65.37956406688318,2,451,77850,451,0,4,51
age_60plus,3340683.288438275,3340683.288438275,668584.6409469317,221773.3270168592,4169.600619076426,213.7039934662754,200.1340992906532,66.38561870991825,1.2481280801167052,0.06397014473233084,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.95417809300125,True,False,65.37956406688318,2,451,77850,451,0,4,51
all_ages,9998541.615272501,9998541.615272501,3279995.847113027,1164350.5908030367,9598.589476544563,249.32109581465397,328.0474266469944,116.45204226829668,0.9599989524355209,0.02493574617260409,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.95417809300125,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccinated_primary,887400.8155166073,887400.8155166073,164265.67094988417,46812.84103523408,1383.9481020940696,73.8270873970494,185.1087671744539,52.75275863701075,1.5595524343623615,0.08319474819737505,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.8429140530061,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccine_eligible,2423573.416141398,2423573.416141398,454050.27165479586,146760.7430429454,3909.6264433313545,202.88802110721423,187.3474385511684,60.55551775964148,1.6131660866110342,0.08371441102462447,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.8429140530061,True,False,65.37956406688318,2,451,77850,451,0,4,51
age_60plus,3340698.0598294297,3340698.0598294297,668048.7129678503,220362.0477125252,4123.296549698771,211.25290220578626,199.9727904179283,65.96287475431902,1.234261964371991,0.06323615556461648,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.8429140530061,True,False,65.37956406688318,2,451,77850,451,0,4,51
all_ages,9998558.95467104,9998558.95467104,3278865.9201238034,1162752.6687172481,9551.025674934937,246.86009994979915,327.93384876647764,116.29202507967845,0.9552402219394798,0.024689567873625747,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.8429140530061,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccinated_primary,887400.2100517778,887400.2100517778,164260.61920959072,46720.75128487398,1380.6170821452736,73.64227783456607,185.10320073059987,52.64901986235492,1.5557998144543121,0.08298654541705508,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,84.93773681111634,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccine_eligible,2423572.8413415984,2423572.8413415984,454022.2113236964,146668.24561610995,3906.109525219994,202.69302983647646,187.33590489996035,60.51736639156261,1.6117153396791322,0.08363397475780973,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,84.93773681111634,True,False,65.37956406688318,2,451,77850,451,0,4,51
age_60plus,3340697.44076939,3340697.44076939,668015.3500048959,220260.2104106995,4119.744627792077,211.05643976805976,199.96284064894138,65.93240313315286,1.2331989654361712,0.06317735847381968,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,84.93773681111634,True,False,65.37956406688318,2,451,77850,451,0,4,51
all_ages,9998557.94331594,9998557.94331594,3278817.3414074257,1162645.8062804071,9547.432777830292,246.66337380386796,327.92902336474657,116.28134905770473,0.9548809770325704,0.024669894919073104,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,84.93773681111634,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccinated_primary,887416.9066673731,887416.9066673731,164000.09050631127,44461.67374251913,1302.020623843268,69.44081677500215,184.80613708634556,50.10235145225211,1.467202860415301,0.07825050013502884,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,76.74167686514556,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccine_eligible,2423590.876634877,2423590.876634877,453306.1711661465,144322.0040719206,3823.842612421282,198.29540573314054,187.0390648588164,59.548831225305534,1.5777591215109024,0.08181884477485367,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,76.74167686514556,True,False,65.37956406688318,2,451,77850,451,0,4,51
age_60plus,3340715.101080164,3340715.101080164,667076.2290910574,217767.41304806015,4036.984938961215,206.6384852710767,199.6806698288548,65.18586783340152,1.2084194002822701,0.06185456676753538,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,76.74167686514556,True,False,65.37956406688318,2,451,77850,451,0,4,51
all_ages,9998577.589920364,9998577.589920364,3276897.8327962006,1159841.8265726005,9462.549422519358,242.22916178811377,327.7364008356213,116.00068271129336,0.9463895576565431,0.024226362160984446,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,76.74167686514556,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccinated_primary,887434.3827081353,887434.3827081353,163207.0827097079,40775.931065588076,1173.0933267403125,62.50616189638937,183.90890176201842,45.948108232131354,1.321893031866139,0.07043468577997025,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.41543336492032,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccine_eligible,2423609.5169880977,2423609.5169880977,451628.7030528465,140452.57385422016,3687.5422509356417,190.96721541847893,186.34549001693182,57.95181644143953,1.5215084051651508,0.07879454758693984,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.41543336492032,True,False,65.37956406688318,2,451,77850,451,0,4,51
age_60plus,3340733.9351202026,3340733.9351202026,664970.8934686433,213629.64845970087,3899.783503867173,199.27312813874468,199.04934256451557,63.94692082894482,1.167343338201776,0.05964950576992736,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.41543336492032,True,False,65.37956406688318,2,451,77850,451,0,4,51
all_ages,9998597.675405731,9998597.675405731,3272788.2897905475,1155059.752939785,9320.93845103417,234.83110703443174,327.3247305310484,115.52217525273252,0.9322245732480617,0.023486404259675603,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.41543336492032,True,False,65.37956406688318,2,451,77850,451,0,4,51
vaccinated_primary,887206.3493010327,887206.3493010327,157842.51171191595,82799.33990615202,1740.8344391357566,93.60451389096356,177.90958308207436,93.32590999983688,1.9621528187971573,0.10550478359933736,older_adult_vax_main,none,no_revaccination,0,0,True,posterior,30.469729070086032,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423344.5006071744,2423344.5006071744,436730.4169526098,253549.27151844586,4655.413927191119,245.1603326239083,180.21804858664794,104.62782796870958,1.9210697967312096,0.10116610847631562,older_adult_vax_main,none,no_revaccination,0,0,True,posterior,30.469729070086032,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340385.4605691456,3340385.4605691456,640619.712960195,378094.64901664824,4850.415408951019,252.79590376226423,191.78017642641882,113.1889278886477,1.4520526047687294,0.07567866246166455,older_adult_vax_main,none,no_revaccination,0,0,True,posterior,30.469729070086032,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998311.832839757,9998311.832839757,2974645.163186796,1220250.2784826923,8639.79469069344,270.05686572630145,297.5147417803558,122.045631190932,0.8641253478728051,0.027010246353718587,older_adult_vax_main,none,no_revaccination,0,0,True,posterior,30.469729070086032,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887206.3761908814,887206.3761908814,157842.0768764787,82796.15175487327,1740.7586695030018,93.60047165970437,177.90908757233635,93.32231369926468,1.962067356838382,0.10550022426751174,older_adult_vax_main,scenario_a,scenario_a,1,1,False,posterior,99.50315571017563,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423344.530203247,2423344.530203247,436729.3896626993,253545.77117796475,4655.333392190767,245.1560379035996,180.2176224715644,104.6263822654634,1.9210365402728444,0.10116433501225609,older_adult_vax_main,scenario_a,scenario_a,1,1,False,posterior,99.50315571017563,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340385.489634772,3340385.489634772,640618.3234001336,378090.87696048024,4850.334470032129,252.7915927846003,191.77975876975114,113.18779767595613,1.4520283617213443,0.07567737124023964,older_adult_vax_main,scenario_a,scenario_a,1,1,False,posterior,99.50315571017563,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998311.867665343,9998311.867665343,2974642.092398687,1220245.974696257,8639.710884710688,270.0525379729588,297.51443361340966,122.04520031451976,0.8641169628496601,0.02700981341123314,older_adult_vax_main,scenario_a,scenario_a,1,1,False,posterior,99.50315571017563,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887222.8316845046,887222.8316845046,157570.54127354088,80638.55193125963,1689.2588389083617,90.84487037933344,177.59973666860364,90.88872496456966,1.9039848599264406,0.10239239471199471,older_adult_vax_main,scenario_a,scenario_a,2,2,False,posterior,92.8024007040076,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423362.699942551,2423362.699942551,436062.9742713045,251192.30101504637,4600.634229709447,242.2304674199411,179.94127510572065,103.65443894180645,1.8984505413979142,0.09995634059469657,older_adult_vax_main,scenario_a,scenario_a,2,2,False,posterior,92.8024007040076,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340403.276876342,3340403.276876342,639723.4707081724,375552.1175490091,4795.353052358176,249.8545952147488,191.5108499433598,112.42717912197512,1.4355611148969947,0.07479773383781115,older_adult_vax_main,scenario_a,scenario_a,2,2,False,posterior,92.8024007040076,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998332.781835895,9998332.781835895,2972681.0529597984,1217367.8610457578,8582.932821380728,267.105179272314,297.31767463874655,121.75708566705903,0.8584364022143228,0.026714971895871232,older_adult_vax_main,scenario_a,scenario_a,2,2,False,posterior,92.8024007040076,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887223.5987280529,887223.5987280529,157531.38435866317,80304.09540712289,1680.9064971343253,90.39038597935591,177.55544891333403,90.511676562987,1.894569192641085,0.10188005155514568,older_adult_vax_main,scenario_a,scenario_a,3,3,False,posterior,84.86344585800543,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423363.7038539415,2423363.7038539415,435937.60457850085,250820.53544945313,4591.46075483637,241.73190604313208,179.8894668122731,103.5009870992812,1.8946643244406296,0.09975056804667794,older_adult_vax_main,scenario_a,scenario_a,3,3,False,posterior,84.86344585800543,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340404.1861696667,3340404.1861696667,639561.7713520941,375142.56191304576,4786.112634951795,249.35327960864083,191.4623906891516,112.30454190731021,1.432794466839618,0.07464763714554142,older_adult_vax_main,scenario_a,scenario_a,3,3,False,posterior,84.86344585800543,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998333.50731231,9998333.50731231,2972391.149436198,1216919.5985191073,8573.409533190983,266.60221335668814,297.288657881069,121.71224310822495,0.8574838523760779,0.026664664982590132,older_adult_vax_main,scenario_a,scenario_a,3,3,False,posterior,84.86344585800543,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887220.1982083824,887220.1982083824,157571.2205615221,80463.55968935083,1684.3942481546244,90.56953157043742,177.6010294622634,90.6917582036971,1.8985075537685279,0.10208235988464867,older_adult_vax_main,scenario_a,scenario_a,4,4,False,posterior,77.69826758210547,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423360.027826747,2423360.027826747,436013.2142826912,251006.17018109254,4595.186693619044,241.92334013496242,179.92094004855932,103.57774631043708,1.8962047078658701,0.09982971467591534,older_adult_vax_main,scenario_a,scenario_a,4,4,False,posterior,77.69826758210547,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340400.5321570057,3340400.5321570057,639671.1017553327,375344.826327584,4789.858173545916,249.54546477039878,191.49532985563147,112.3652157022055,1.4339173184279634,0.07470525236961902,older_adult_vax_main,scenario_a,scenario_a,4,4,False,posterior,77.69826758210547,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998328.926019184,9998328.926019184,2972661.317986737,1217171.955142396,8577.466993032347,266.796258236091,297.3158154710056,121.73753875759024,0.8578900590788474,0.026684084931612208,older_adult_vax_main,scenario_a,scenario_a,4,4,False,posterior,77.69826758210547,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887218.030794365,887218.030794365,157567.59169013734,80446.70578948353,1683.5873632983926,90.51897137895239,177.59737316098074,90.67298341249455,1.8976027367151267,0.10202562192960259,older_adult_vax_main,scenario_a,scenario_a,5,5,False,posterior,69.3708113108296,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423357.742635578,2423357.742635578,435968.10139660153,250968.97469461506,4593.798804507124,241.84127305389202,179.90249385237465,103.56249524334284,1.8956337826997982,0.09979594378454089,older_adult_vax_main,scenario_a,scenario_a,5,5,False,posterior,69.3708113108296,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340398.2430609833,3340398.2430609833,639615.0098231751,375295.4323777045,4788.442403280766,249.46223746022667,191.47866909337796,112.3505058587869,1.4334944682801842,0.0746803881777974,older_adult_vax_main,scenario_a,scenario_a,5,5,False,posterior,69.3708113108296,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998326.060963918,9998326.060963918,2972528.2750264225,1217095.1880033924,8575.850710057486,266.7120726594157,297.30259414442895,121.7298956427567,0.8577286495526338,0.026675672610911284,older_adult_vax_main,scenario_a,scenario_a,5,5,False,posterior,69.3708113108296,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887206.3761908814,887206.3761908814,157842.0768764787,82796.15175487327,1740.7586695030018,93.60047165970437,177.90908757233635,93.32231369926468,1.962067356838382,0.10550022426751174,older_adult_vax_main,scenario_b,scenario_b,1,1,False,posterior,99.79151127603836,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423344.530203247,2423344.530203247,436729.3896626993,253545.77117796475,4655.333392190767,245.1560379035996,180.2176224715644,104.6263822654634,1.9210365402728444,0.10116433501225609,older_adult_vax_main,scenario_b,scenario_b,1,1,False,posterior,99.79151127603836,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340385.489634772,3340385.489634772,640618.3234001336,378090.87696048024,4850.334470032129,252.7915927846003,191.77975876975114,113.18779767595613,1.4520283617213443,0.07567737124023964,older_adult_vax_main,scenario_b,scenario_b,1,1,False,posterior,99.79151127603836,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998311.867665343,9998311.867665343,2974642.092398687,1220245.974696257,8639.710884710688,270.0525379729588,297.51443361340966,122.04520031451976,0.8641169628496601,0.02700981341123314,older_adult_vax_main,scenario_b,scenario_b,1,1,False,posterior,99.79151127603836,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887222.8316845046,887222.8316845046,157570.54127354088,80638.55193125963,1689.2588389083617,90.84487037933344,177.59973666860364,90.88872496456966,1.9039848599264406,0.10239239471199471,older_adult_vax_main,scenario_b,scenario_b,2,2,False,posterior,92.62629017001018,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423362.699942551,2423362.699942551,436062.9742713045,251192.30101504637,4600.634229709447,242.2304674199411,179.94127510572065,103.65443894180645,1.8984505413979142,0.09995634059469657,older_adult_vax_main,scenario_b,scenario_b,2,2,False,posterior,92.62629017001018,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340403.276876342,3340403.276876342,639723.4707081724,375552.1175490091,4795.353052358176,249.8545952147488,191.5108499433598,112.42717912197512,1.4355611148969947,0.07479773383781115,older_adult_vax_main,scenario_b,scenario_b,2,2,False,posterior,92.62629017001018,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998332.781835895,9998332.781835895,2972681.0529597984,1217367.8610457578,8582.932821380728,267.105179272314,297.31767463874655,121.75708566705903,0.8584364022143228,0.026714971895871232,older_adult_vax_main,scenario_b,scenario_b,2,2,False,posterior,92.62629017001018,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887223.6116401062,887223.6116401062,157531.1489362222,80302.21016881157,1680.8611990206816,90.38795630886479,177.55518098195432,90.50955037182374,1.8945181090407084,0.10187731156272452,older_adult_vax_main,scenario_b,scenario_b,3,3,False,posterior,85.29322418686934,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423363.718249664,2423363.718249664,435937.00338332326,250818.47315845225,4591.412398259122,241.72931355446332,179.8892176607273,103.50013548094722,1.8946443588647048,0.09974949766478243,older_adult_vax_main,scenario_b,scenario_b,3,3,False,posterior,85.29322418686934,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340404.200195183,3340404.200195183,639560.9689589856,375140.3298617449,4786.064012510112,249.35067632287763,191.4621496768611,112.30387323780309,1.4327799049679248,0.07464685749955284,older_adult_vax_main,scenario_b,scenario_b,3,3,False,posterior,85.29322418686934,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998333.523529002,9998333.523529002,2972389.4298887122,1216917.0754750338,8573.359317159877,266.59960089104993,297.2884854154756,121.71199056435476,0.8574788285452026,0.026664403649234454,older_adult_vax_main,scenario_b,scenario_b,3,3,False,posterior,85.29322418686934,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887237.6227831395,887237.6227831395,157216.61635471726,77445.88478363944,1611.3894725391551,86.64306671703017,177.19786933916404,87.28877450068292,1.8161870407213496,0.0976548609889232,older_adult_vax_main,scenario_b,scenario_b,4,4,False,posterior,77.061890456127,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423379.63487069,2423379.63487069,435068.56594453834,247713.29186889617,4517.126644388052,237.727218416056,179.52967817514624,102.21811238506757,1.8639781317750834,0.0980973905183209,older_adult_vax_main,scenario_b,scenario_b,4,4,False,posterior,77.061890456127,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340419.5265617846,3340419.5265617846,638420.5601791859,371779.37904730695,4711.3617748240285,245.331565551594,191.119874345932,111.2972116499303,1.4104102006831827,0.07344333955684543,older_adult_vax_main,scenario_b,scenario_b,4,4,False,posterior,77.061890456127,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998350.416575415,9998350.416575415,2970006.69591556,1213158.3886043534,8496.557628252662,262.56859733992803,297.0496704128151,121.33585422182855,0.8497959437555761,0.026261191736652666,older_adult_vax_main,scenario_b,scenario_b,4,4,False,posterior,77.061890456127,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887232.430900579,887232.430900579,157216.9804126718,77448.64091800211,1610.53884963967,86.58125431665282,177.19931659068172,87.29239173481118,1.815238931251537,0.09758576366372129,older_adult_vax_main,scenario_b,scenario_b,5,5,False,posterior,69.13608991215006,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423374.123375845,2423374.123375845,434991.36953812576,247678.83702828357,4515.115010874269,237.6023611167888,179.49823155335486,102.20412714618669,1.8631522748887634,0.09804609153200018,older_adult_vax_main,scenario_b,scenario_b,5,5,False,posterior,69.13608991215006,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340414.0244701006,3340414.0244701006,638327.8773770495,371724.4047725044,4709.29860472648,245.2045534135417,191.09244324236403,111.28093764708466,1.4097948847743595,0.07340543765452523,older_adult_vax_main,scenario_b,scenario_b,5,5,False,posterior,69.13608991215006,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998343.587345716,9998343.587345716,2969796.561883206,1213060.4827007586,8494.160618500884,262.44005380967394,297.0288564239674,121.32614488624436,0.8495567835107625,0.026248353191405432,older_adult_vax_main,scenario_b,scenario_b,5,5,False,posterior,69.13608991215006,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887206.3761908814,887206.3761908814,157842.0768764787,82796.15175487327,1740.7586695030018,93.60047165970437,177.90908757233635,93.32231369926468,1.962067356838382,0.10550022426751174,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.8751428059768,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423344.530203247,2423344.530203247,436729.3896626993,253545.77117796475,4655.333392190767,245.1560379035996,180.2176224715644,104.6263822654634,1.9210365402728444,0.10116433501225609,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.8751428059768,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340385.489634772,3340385.489634772,640618.3234001336,378090.87696048024,4850.334470032129,252.7915927846003,191.77975876975114,113.18779767595613,1.4520283617213443,0.07567737124023964,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.8751428059768,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998311.867665343,9998311.867665343,2974642.092398687,1220245.974696257,8639.710884710688,270.0525379729588,297.51443361340966,122.04520031451976,0.8641169628496601,0.02700981341123314,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.8751428059768,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887222.8316845046,887222.8316845046,157570.54127354088,80638.55193125963,1689.2588389083617,90.84487037933344,177.59973666860364,90.88872496456966,1.9039848599264406,0.10239239471199471,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.72049571201205,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423362.699942551,2423362.699942551,436062.9742713045,251192.30101504637,4600.634229709447,242.2304674199411,179.94127510572065,103.65443894180645,1.8984505413979142,0.09995634059469657,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.72049571201205,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340403.276876342,3340403.276876342,639723.4707081724,375552.1175490091,4795.353052358176,249.8545952147488,191.5108499433598,112.42717912197512,1.4355611148969947,0.07479773383781115,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.72049571201205,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998332.781835895,9998332.781835895,2972681.0529597984,1217367.8610457578,8582.932821380728,267.105179272314,297.31767463874655,121.75708566705903,0.8584364022143228,0.026714971895871232,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.72049571201205,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887223.6146424352,887223.6146424352,157531.0941949042,80301.77180655362,1680.850666138344,90.38739135301377,177.55511868154193,90.50905598237088,1.8945062308962017,0.10187667444970035,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,85.20001138187945,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423363.7215969847,2423363.7215969847,435936.86359083926,250817.99362714327,4591.401154208174,241.72871073935124,179.88915972694312,103.49993745959664,1.8946397163948894,0.09974924877560402,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,85.20001138187945,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340404.203456419,3340404.203456419,639560.7823830721,375139.8108569593,4786.052706639055,249.35007099717194,191.4620936356441,112.30371775630942,1.4327765189873665,0.07464667621336415,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,85.20001138187945,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998333.52729973,9998333.52729973,2972389.0300500556,1216916.4888065604,8573.347640737597,266.5989934307884,297.28844531282755,121.7119318418272,0.857477660384972,0.026664342883027364,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,85.20001138187945,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887242.4649815806,887242.4649815806,157115.14982590222,76588.73622786533,1590.628949361203,85.52627341997666,177.08254059859948,86.3222165876104,1.7927782000315156,0.0963956041280691,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,77.14682430191897,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423385.098561464,2423385.098561464,434796.6778707657,246776.49710450205,4494.896176765249,236.53201345082437,179.4170799056508,101.83131737955725,1.854800617299102,0.09760397288537888,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,77.14682430191897,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340424.811671788,3340424.811671788,638060.4945457175,370764.1083909277,4689.005386333525,244.13123065993597,191.01178159025417,110.99310096591302,1.403715290926369,0.07308388735675664,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,77.14682430191897,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998356.384465711,9998356.384465711,2969235.5872017825,1212011.4942330183,8473.492492857114,261.36423816891244,296.9723695601646,121.22107350725179,0.8474885438192867,0.02614072034629511,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,77.14682430191897,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,887265.1871259012,887265.1871259012,155914.27943894616,69982.69765551563,1428.8429845394671,76.7661316434759,175.72455417077265,78.87461231541052,1.6103899998239388,0.08651994100224168,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.47651263605803,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccine_eligible,2423411.2263743016,2423411.2263743016,431964.1160371999,239381.14067391216,4317.572102076005,226.94133921750557,178.2463130219411,98.77858865581535,1.7816093509377617,0.0936454105467835,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.47651263605803,True,False,64.91431660600938,3,466,107137,466,0,4,66
age_60plus,3340450.396872538,3340450.396872538,634422.6510302514,362666.143740467,4510.51718315188,234.49306114898383,189.92129074098003,108.56803743591267,1.3502721631115389,0.0701980371774194,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.47651263605803,True,False,64.91431660600938,3,466,107137,466,0,4,66
all_ages,9998383.789128916,9998383.789128916,2961605.6278945445,1202616.2218567005,8287.80762464083,251.6865985253911,296.20843631894303,120.28106214169195,0.8289147325642803,0.025172728296251834,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.47651263605803,True,False,64.91431660600938,3,466,107137,466,0,4,66
vaccinated_primary,886752.1999567508,886752.1999567508,217394.2039720186,59713.51640048518,1846.0712492311932,98.86218444731804,245.15778363179868,67.33957514105695,2.081834417012138,0.11148794945435693,older_adult_vax_main,none,no_revaccination,0,0,True,posterior,30.53560953401029,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422262.0869030026,2422262.0869030026,600479.7114159602,184836.4964177194,5077.683691183383,265.622201232915,247.90038809702344,76.30738945100825,2.096256932161906,0.10965873704134463,older_adult_vax_main,none,no_revaccination,0,0,True,posterior,30.53560953401029,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340114.778152628,3340114.778152628,883268.7007265207,277004.3135367126,5326.002746260009,275.413847079489,264.4426193087426,82.93257326022788,1.5945568041843607,0.08245640206167307,older_adult_vax_main,none,no_revaccination,0,0,True,posterior,30.53560953401029,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997902.354554713,9997902.354554713,4227778.378167022,1473475.0681399188,11481.044233896886,314.85990107120995,422.8665402239087,147.37842158146827,1.1483453055196626,0.031492596137205744,older_adult_vax_main,none,no_revaccination,0,0,True,posterior,30.53560953401029,True,False,65.15296590700746,4,626,102136,626,0,6,26
